Date&Time,GHI,DHI,DNI,GTI,Temperature,GTI Loss,Irradiance Shading Loss,IAM Loss,Soiling and Snow Loss,Nominal Energy,Irradiance Level Loss,Shading Electrical Loss,Temperature Loss,Module Quality Loss,Optimizer Max Input Current Loss,Yield Factor Loss,Optimizer Loss,Rear Side Shading Electrical Loss,LID Loss,Ohmic Loss,String Clipping Loss,Array Energy,PV Inverter Efficiency Loss,AC-coupled Inverter Efficiency Loss,Clipping Loss,System Unavailability Loss,Export Limitation Loss,Battery charge,Battery Discharge,Battery State Of Energy,Inverter Output,DC Inverter Output,AC Inverter Output,Consumption,Self-consumption,Imported,Exported,Performance Ratio,ImportedPrice,ExportedPrice
,W/m^2,W/m^2,W/m^2,W/m^2,C,W/m^2,W/m^2,W/m^2,W/m^2,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,Wh,,EUR/kWh,EUR/kWh
21-Oct 07:00:00,20.30725127706057,20.30725127706057,0.0,19.587518415913504,-2.105468225337882,0.7197328611470653,0.45360397328226093,0.8005845312083382,0.0,379.13326256822563,99.1047573738287,-1.7763568394002505E-15,-25.7281927992231,-2.166703565319687,0.0,0.0,16.862889284328446,0.0,0.0,0.061059931001321247,0.0,290.99945234361,33.873150027995024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.126302315615,257.126302315615,0.0,2607.949377101051,257.126302315615,2350.823074785436,0.0,0.6347711788900564,0.25,0.07,
21-Oct 08:00:00,118.75799749249238,63.13786744892276,277.34207038948693,134.93497135859423,-1.1626057437413406,-16.176973866101847,1.9588402261190094,12.491002991602317,0.0,2491.632449953252,136.49377219433805,64.7915680935338,-180.60625467658673,-18.222812517327604,5.684341886080802E-14,0.0,41.24502869828595,0.0,0.0,4.384176472013578,0.0,2443.5469716889947,74.91641349763948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2368.6305581913557,2368.6305581913557,0.0,3504.4319754795374,2368.6305581913557,1135.801417288182,0.0,0.8488342992354222,0.25,0.07,
21-Oct 09:00:00,188.84441698059828,130.56837263929367,177.64628874639035,190.0339324081367,0.41007299973245726,-1.1895154275384243,3.163629777948182,8.535685138823187,0.0,3687.9598897214355,131.74828495011138,-1.4210854715202004E-14,-237.5961638178556,-28.146457264281125,0.0,0.0,40.94680001836315,0.0,0.0,10.257518660232098,0.0,3770.7499071748653,90.84837291932962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3679.901534255536,3679.901534255536,0.0,4319.416155823616,3679.901534255536,639.5146215680797,2.2737367544323206E-13,0.9363865263298666,0.25,0.07,
21-Oct 10:00:00,275.7820681343199,178.37309186776668,229.98942405468318,286.7677659314548,1.835621243735699,-10.98569779713489,5.279114336724446,13.801157474404024,0.0,5535.777378408349,113.47424020665846,154.50761311084693,-277.01390857321246,-41.18132906239329,0.0,0.0,53.96555867828411,0.0,0.0,22.01389670622718,0.0,5510.011307341936,110.3778152990428,0.0,0.0,0.0,0.0,509.72840997847464,0.0,509.72840997847464,4889.905082064473,4889.905082064473,0.0,4889.905082064471,4889.905082064471,0.0,3.183231456205249E-12,0.8245561010071669,0.25,0.07,
21-Oct 11:00:00,295.47266346400585,208.90919119742935,180.1478072461968,307.28581625505495,3.0489148296382136,-11.813152791049106,5.913868280852682,11.826390138613242,0.0,5987.802136039982,108.07972582531333,140.06801795349458,-269.4126441579578,-44.73303785220433,-1.9895196601282805E-13,0.0,44.6619894585546,0.0,0.0,25.94413746864072,0.0,5983.19394734414,108.83089338568226,0.0,0.0,0.0,0.0,1065.9563899284494,0.0,1575.6847999069241,4808.4066640300625,4808.4066640300625,0.0,4808.4066640300625,4808.4066640300625,0.0,0.0,0.7566739611408977,0.25,0.07,
21-Oct 12:00:00,300.66072612287803,212.54820006705836,177.97165626410154,317.00438194753485,3.9945261531581626,-16.34365582465682,6.6001676117508135,10.930730747900448,0.0,6193.1116405974335,107.1215629450569,264.14240281143975,-255.00346518460037,-45.25391408697567,2.842170943040401E-14,0.0,42.995928428780246,0.0,0.0,26.501542403047083,0.0,6052.607583280686,88.277167490909,0.0,0.0,0.0,0.0,2459.898440310235,0.0,4035.583240217159,3504.4319754795424,3504.4319754795424,0.0,3504.4319754795374,3504.4319754795374,0.0,5.002220859751105E-12,0.5345674145620463,0.25,0.07,
21-Oct 13:00:00,218.90140279430423,169.57777650665102,105.78079935695251,231.61847336531358,4.629256296198982,-12.717070571009344,5.029328511507918,8.282148951125338,0.0,4514.588675267429,126.50404762758276,167.6381001440879,-215.64618664239106,-33.06077618963411,-2.842170943040401E-14,0.0,27.98922218693349,0.0,0.0,14.133884777724857,0.0,4427.030383363126,77.0513563851384,0.0,0.0,0.0,0.0,1742.0296498769349,0.0,5777.612890094094,2607.949377101053,2607.949377101053,0.0,2607.949377101051,2607.949377101051,0.0,1.8189894035458565E-12,0.5444726580693937,0.25,0.07,
21-Oct 14:00:00,282.833720854221,137.27178497327583,367.5413081101939,328.56884726344526,4.9241085084250535,-45.73512640922428,6.958469328320377,14.763894003847904,0.0,6345.585287698809,99.86654957622926,533.3120311659873,-237.3332553777332,-44.250599903123245,-8.526512829121202E-14,0.0,49.65997525122541,0.0,0.0,25.48055220303017,0.0,5918.850034783193,75.05911790320172,0.0,0.0,0.0,0.0,3398.838375847753,0.0,9176.451265941847,2444.952541032238,2444.9525410322385,0.0,2444.9525410322353,2444.952541032235,2.2737367544323206E-13,3.183231456205249E-12,0.3598273435542517,0.25,0.07,
21-Oct 15:00:00,198.47545325250647,81.69331734613614,403.8634111965498,246.19352687070534,4.86561288285691,-47.71807361819887,16.005831943311694,17.578741229123494,0.0,4396.753162480226,127.87809718215738,804.0921403113407,-199.3122538179967,-27.00487847813153,-7.105427357601002E-15,0.0,63.444715053854296,0.0,0.0,9.41172056985064,0.0,3618.2436216591523,77.075405819937,0.0,0.0,0.0,0.0,933.2188387381607,0.0,10109.670104680008,2607.949377101055,2607.949377101055,0.0,2607.949377101051,2607.9493771010502,6.252776074688882E-13,4.320099833421409E-12,0.5122389993519904,0.25,0.07,
21-Oct 16:00:00,81.8875643906517,45.506359680688405,237.90168928887735,116.99664493239251,4.4564417095518625,-35.10908054174081,13.992631343169132,9.344631198701455,0.0,1936.8760278359937,136.24094454352587,198.33102482579773,-113.47767771874149,-12.566698297225129,0.0,0.0,40.221963222061106,0.0,0.0,2.040937125207471,0.0,1686.0855341353686,75.97665325047146,0.0,0.0,0.0,0.0,0.0,921.8638429656827,9187.806261714326,2531.9727238505793,2531.9727238505798,0.0,2607.949377101051,2531.9727238505793,75.97665325047157,2.2737367544323206E-13,1.046491555717849,0.25,0.07,
21-Oct 17:00:00,3.964316407849737,3.964316407849737,0.0,0.0,4.2683123639750775,3.964316407849737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.96944437816065,0.0,0.0,0.0,0.0,0.0,3504.431975479538,5683.374286234788,3417.4625311013774,3417.4625311013774,0.0,3504.4319754795374,3417.462531101377,86.96944437816065,4.547473508864641E-13,Infinity,0.25,0.07,
21-Oct 18:00:00,0.0,0.0,0.0,0.0,4.419924233338628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.69594733683267,0.0,0.0,0.0,0.0,0.0,4563.911409926839,1119.462876307949,4461.215462590007,4461.215462590007,0.0,4563.911409926839,4461.215462590007,102.69594733683267,0.0,Infinity,0.25,0.07,
21-Oct 19:00:00,0.0,0.0,0.0,0.0,5.023649553429612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.73999397514213,0.0,0.0,0.0,0.0,0.0,1119.462876307949,0.0,1060.722882332807,1060.722882332807,0.0,5215.898754202102,1060.722882332807,4155.175871869295,0.0,Infinity,0.25,0.07,
21-Oct 20:00:00,0.0,0.0,0.0,0.0,5.6273748735205995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6112.381352580588,0.0,6112.381352580588,0.0,0.0,0.25,0.07,
21-Oct 21:00:00,0.0,0.0,0.0,0.0,6.231100193611583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5786.3876804429565,0.0,5786.3876804429565,0.0,0.0,0.25,0.07,
21-Oct 22:00:00,0.0,0.0,0.0,0.0,6.834825513702569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4808.4066640300625,0.0,4808.4066640300625,0.0,0.0,0.25,0.07,
21-Oct 23:00:00,0.0,0.0,0.0,0.0,7.438550833793551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3667.4288115483528,0.0,3667.4288115483528,0.0,0.0,0.25,0.07,
22-Oct 00:00:00,0.0,0.0,0.0,0.0,11.089398044070018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3259.936721376314,0.0,3259.936721376314,0.0,0.0,0.25,0.07,
22-Oct 01:00:00,0.0,0.0,0.0,0.0,11.610947645538085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.4667787225649,0.0,1711.4667787225649,0.0,0.0,0.25,0.07,
22-Oct 02:00:00,0.0,0.0,0.0,0.0,12.132497247006151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.4667787225649,0.0,1711.4667787225649,0.0,0.0,0.25,0.07,
22-Oct 03:00:00,0.0,0.0,0.0,0.0,12.654046848474218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.4667787225649,0.0,1711.4667787225649,0.0,0.0,0.25,0.07,
22-Oct 04:00:00,0.0,0.0,0.0,0.0,13.175596449942285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.4667787225649,0.0,1711.4667787225649,0.0,0.0,0.25,0.07,
22-Oct 05:00:00,0.0,0.0,0.0,0.0,13.697146051410352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.4667787225649,0.0,1711.4667787225649,0.0,0.0,0.25,0.07,
22-Oct 06:00:00,0.0,0.0,0.0,0.0,14.218695652878418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2118.9588688946037,0.0,2118.9588688946037,0.0,0.0,0.25,0.07,
22-Oct 07:00:00,4.3952457076333955,4.3952457076333955,0.0,0.0,14.740245254346485,4.3952457076333955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607.949377101051,0.0,2607.949377101051,0.0,0.0,0.25,0.07,
22-Oct 08:00:00,32.751673978642614,32.751673978642614,0.0,31.26599855631829,15.27211916176128,1.4856754223243236,0.7298133635073887,1.1124421093144208,0.0,608.4830069667071,119.01048123212242,0.0,-15.929548377382936,-3.6630993104533127,0.0,0.0,16.98883271819262,0.0,0.0,0.1738395786766122,0.0,491.9025011255517,45.24546155970988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.65703956584184,446.65703956584184,0.0,3504.4319754795374,446.65703956584184,3057.7749359136956,0.0,0.6907994655443499,0.25,0.07,
22-Oct 09:00:00,69.3158008458253,69.3158008458253,0.0,66.61301552485466,15.779678585357585,2.7027853209706336,1.5568746316966573,2.5411625257528137,0.0,1292.8097526379397,136.03527905881148,0.0,-31.44970314891725,-8.839376468563842,0.0,0.0,9.640647586199293,0.0,0.0,1.0088255808590643,0.0,1186.4140800295509,66.15777644753575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.2563035820153,1120.2563035820153,0.0,4319.416155823616,1120.256303582015,3199.1598522416007,1.1368683772161603E-13,0.8132206822384256,0.25,0.07,
22-Oct 10:00:00,90.87308677273532,90.87308677273532,0.0,87.47673426121484,16.239720571916774,3.396352511520476,2.047284977212741,3.3540698166071694,0.0,1697.3188473857276,141.24199015100208,-7.105427357601002E-15,-35.76323173048141,-11.858693395778296,0.0,0.0,10.680969528100615,0.0,0.0,1.814698390430757,0.0,1591.2031144424532,64.63940651437441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1526.5637079280789,1526.5637079280789,0.0,4889.905082064471,1526.5637079280787,3363.341374136392,2.2737367544323206E-13,0.8438640495062057,0.25,0.07,
22-Oct 11:00:00,115.76265334020901,115.76265334020901,0.0,111.79084049707237,16.631214416074133,3.9718128431366466,2.623779210546512,4.261398427816609,0.0,2169.449107918108,143.36786201359365,-7.105427357601002E-15,-37.931365936407005,-15.385648956094425,7.105427357601002E-15,0.0,12.592751028330625,0.0,0.0,3.0535583130774397,0.0,2063.7519514556075,71.05884612143043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992.693105334177,1992.693105334177,0.0,4808.4066640300625,1992.693105334177,2815.7135586958857,0.0,0.8619544379191189,0.25,0.07,
22-Oct 12:00:00,140.22813176870648,140.22813176870648,0.0,136.05313443782316,16.936263073800806,4.174997330883315,3.2056711468972354,5.13095521850667,0.0,2641.1773869376307,142.07072298297402,0.0,-37.2730162351435,-18.912704980108682,8.526512829121202E-14,0.0,14.685682841975598,0.0,0.0,4.613640347619288,0.0,2535.9930619803135,75.05817336372945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2460.9348886165844,2460.9348886165844,0.0,3504.4319754795374,2460.934888616584,1043.4970868629534,2.2737367544323206E-13,0.8746648720891348,0.25,0.07,
22-Oct 13:00:00,106.51190834892512,106.51190834892512,0.0,102.90404792671112,17.140921321334645,3.607860422214003,2.413362770139109,3.9048846298187625,0.0,1997.3943548932566,143.03333342316975,0.0,-33.08093304871117,-14.066259367262425,0.0,0.0,11.940705550474817,0.0,0.0,2.5524071200643346,0.0,1887.0151012155216,68.97157052171826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1818.0435306938034,1818.0435306938034,0.0,2607.949377101051,1818.0435306938032,789.9058464072479,1.1368683772161603E-13,0.8543226723925288,0.25,0.07,
22-Oct 14:00:00,72.922789810683,72.922789810683,0.0,70.03445985158807,17.235833257627284,2.888329959094932,1.6343678015145335,2.6644773855402635,0.0,1359.412511262548,137.81054617948706,-2.4868995751603507E-14,-26.024683554983465,-9.28095593160776,0.0,0.0,10.165857757009547,0.0,0.0,1.112162554654148,0.0,1245.6295842579884,65.00633599108556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.623248266903,1180.623248266903,0.0,2444.9525410322353,1180.623248266903,1264.3292927653324,0.0,0.8151727636804852,0.25,0.07,
22-Oct 15:00:00,44.429544711089385,44.429544711089385,0.0,42.30489063911254,17.2166600070411,2.124654071976842,0.9815450329262996,1.5496768335020739,0.0,822.5194702191087,122.59389915754952,0.0,-17.140095707665044,-5.266853756266369,0.0,0.0,14.81849926704143,0.0,0.0,0.35896894894230885,0.0,707.1550523095068,58.45999522600629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.6950570835006,648.6950570835006,0.0,2607.949377101051,648.6950570835006,1959.2543200175505,0.0,0.7414811678547728,0.25,0.07,
22-Oct 16:00:00,17.507277845096553,17.507277845096553,0.0,16.18224865821941,17.084278069973323,1.325029186877142,0.3708974456697876,0.5039832803692479,0.0,316.55636883749025,95.86759287472083,0.0,-5.56861952427168,-1.5583363929623513,0.0,0.0,18.479209758727563,0.0,0.0,0.03169904039914234,0.0,209.30482308087676,29.375574618305173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.9292484625716,179.9292484625716,0.0,2607.949377101051,179.92924846257142,2428.02012863848,1.5631940186722204E-13,0.5376665382693325,0.25,0.07,
22-Oct 17:00:00,0.7648983636593456,0.7648983636593456,0.0,0.0,16.84473925385767,0.7648983636593456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3504.4319754795374,0.0,3504.4319754795374,0.0,0.0,0.25,0.07,
22-Oct 18:00:00,0.0,0.0,0.0,0.0,16.252591674342145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4563.911409926839,0.0,4563.911409926839,0.0,0.0,0.25,0.07,
22-Oct 19:00:00,0.0,0.0,0.0,0.0,15.660444094826623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5215.898754202102,0.0,5215.898754202102,0.0,0.0,0.25,0.07,
22-Oct 20:00:00,0.0,0.0,0.0,0.0,15.068296515311099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6112.381352580588,0.0,6112.381352580588,0.0,0.0,0.25,0.07,
22-Oct 21:00:00,0.0,0.0,0.0,0.0,14.476148935795575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5786.3876804429565,0.0,5786.3876804429565,0.0,0.0,0.25,0.07,
22-Oct 22:00:00,0.0,0.0,0.0,0.0,13.884001356280049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4808.4066640300625,0.0,4808.4066640300625,0.0,0.0,0.25,0.07,
22-Oct 23:00:00,0.0,0.0,0.0,0.0,13.291853776764524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3667.4288115483528,0.0,3667.4288115483528,0.0,0.0,0.25,0.07,
23-Oct 00:00:00,0.0,0.0,0.0,0.0,11.233896863822396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.8219091204905,0.0,1785.8219091204905,0.0,0.0,0.25,0.07,
23-Oct 01:00:00,0.0,0.0,0.0,0.0,10.918257369665474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.8219091204905,0.0,1785.8219091204905,0.0,0.0,0.25,0.07,
23-Oct 02:00:00,0.0,0.0,0.0,0.0,10.602617875508553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.8219091204905,0.0,1785.8219091204905,0.0,0.0,0.25,0.07,
23-Oct 03:00:00,0.0,0.0,0.0,0.0,10.286978381351629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1785.8219091204905,0.0,1785.8219091204905,0.0,0.0,0.25,0.07,
23-Oct 04:00:00,0.0,0.0,0.0,0.0,9.971338887194705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2110.5168016878524,0.0,2110.5168016878524,0.0,0.0,0.25,0.07,
23-Oct 05:00:00,0.0,0.0,0.0,0.0,9.65569939303778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2678.7328636807365,0.0,2678.7328636807365,0.0,0.0,0.25,0.07,
23-Oct 06:00:00,0.0,0.0,0.0,0.0,9.34005989888086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3490.4700950991405,0.0,3490.4700950991405,0.0,0.0,0.25,0.07,
23-Oct 07:00:00,1.161195464119958,1.161195464119958,0.0,0.0,9.358831235233819,1.161195464119958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4383.381049659385,0.0,4383.381049659385,0.0,0.0,0.25,0.07,
23-Oct 08:00:00,27.098198657401614,27.098198657401614,0.0,25.788357103643744,9.701529113467942,1.3098415537578703,0.6019585741287549,0.8835369739232437,0.0,502.58317696963735,110.03936014816082,-3.552713678800501E-15,-20.481985351661223,-2.970552175009252,0.0,0.0,16.95217883857079,0.0,0.0,0.11442751465667798,0.0,398.9297479949195,40.05894583405109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.8708021608686,358.8708021608686,0.0,4951.59711165227,358.8708021608686,4592.7263094914015,2.842170943040401E-14,0.6729217462478636,0.25,0.07,
23-Oct 09:00:00,66.96441279897824,66.96441279897824,0.0,64.3403733495414,10.34766454370585,2.62403944943685,1.5031392954850842,2.452767610180342,0.0,1248.7507660593553,134.72890683197053,-3.552713678800501E-15,-53.365369479128944,-8.694074784148654,0.0,0.0,8.17725748669309,0.0,0.0,0.9753634957705832,0.0,1166.9286825081986,66.48949103234817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.4391914758505,1100.4391914758505,0.0,4870.423388510429,1100.4391914758505,3769.984197034578,0.0,0.8270515611251553,0.25,0.07,
23-Oct 10:00:00,110.05140685591304,110.05140685591304,0.0,106.2294798373105,10.933270241097354,3.821927018602537,2.496077466698324,4.121207871326701,0.0,2059.9801822452237,142.98555355993142,-7.105427357601002E-15,-77.54415563318595,-14.874268113540841,3.552713678800501E-14,0.0,11.303035846365866,0.0,0.0,2.8534577772068372,0.0,1995.2565588084458,70.34251187446728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1924.9140469339784,1924.9140469339784,0.0,3490.4700950991405,1924.9140469339784,1565.556048165162,0.0,0.876226533433583,0.25,0.07,
23-Oct 11:00:00,136.25600716033753,136.25600716033753,0.0,132.00454605211644,11.431558589228963,4.251461108221093,3.1098831029850635,5.0440699076899245,0.0,2561.2302640970092,142.265605992821,-7.105427357601002E-15,-86.11812996172723,-18.684853691092712,-7.105427357601002E-14,0.0,13.76896258688761,0.0,0.0,4.502394341403821,0.0,2505.496284828717,74.61292614896617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2430.8833586797505,2430.8833586797505,0.0,2678.7328636807365,2430.8833586797505,247.84950500098603,0.0,0.8904824115502966,0.25,0.07,
23-Oct 12:00:00,110.58485486483308,110.58485486483308,0.0,106.77611877505494,11.819736167216094,3.8087360897781366,2.503778780747475,4.049155088393084,0.0,2072.6154638543094,142.83065162409036,0.0,-71.56981383489796,-14.924010515425863,-1.4210854715202004E-14,0.0,11.486557341668288,0.0,0.0,2.8727650055909564,0.0,2001.9193142332836,70.41300432905534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1931.5063099042281,1931.5063099042281,0.0,1948.1693554041717,1860.9086628559844,87.26069254818712,70.59764704824363,0.8747261580431096,0.25,0.07,
23-Oct 13:00:00,144.50233496919793,144.50233496919793,0.0,140.80022765954814,12.080046399079798,3.70210730964979,3.327383343869604,5.3268564582211715,0.0,2732.779028892219,141.5068625372274,-7.105427357601002E-15,-83.51116762858548,-19.95079688650255,1.4210854715202004E-14,0.0,14.677082449903374,0.0,0.0,5.13332071414335,0.0,2674.923727706033,72.06452647721281,0.0,0.0,0.0,0.0,492.3423995409671,0.0,492.3423995409671,2110.5168016878524,2110.5168016878524,0.0,2110.5168016878524,2110.5168016878524,0.0,2.2737367544323206E-13,0.7248290154706919,0.25,0.07,
23-Oct 14:00:00,107.39884773179536,107.39884773179536,0.0,104.31088268462183,12.200581800533755,3.087965047173526,2.456548542610494,4.030917338843708,0.0,2022.9882594895066,142.95075599513802,0.0,-67.69638906498251,-14.52301939929961,0.0,0.0,11.331305986069644,0.0,0.0,2.7204995620140515,0.0,1948.2051064105672,73.66268609419997,0.0,0.0,0.0,0.0,0.0,492.3423995409671,0.0,2366.884819857334,2366.884819857334,0.0,2678.7328636807365,2366.884819857334,311.8480438234022,0.0,1.0972298578699022,0.25,0.07,
23-Oct 15:00:00,70.26995754484585,70.26995754484585,0.0,67.9751474041093,12.175828668222996,2.2948101407365584,1.5954850622838952,2.672932102171225,0.0,1317.4551813560488,136.72772571921854,0.0,-47.93550465011107,-9.149327055666667,0.0,0.0,8.752686198051961,0.0,0.0,1.0802891197585103,0.0,1227.9793120247973,65.32686290720741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1162.65244911759,1162.65244911759,0.0,3490.4700950991405,1162.6524491175899,2327.8176459815504,1.1368683772161603E-13,0.8270844696177027,0.25,0.07,
